record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,defend,사회적 방향을 defend 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 defend와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 defend 방향으로 맞춘다.,seek_support,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,low,approach,통제감 상태를 low로 해석한다.,원래 통제감 상태를 보존하지 말고 low와 반대되는 통제감 단서를 피한다.,"막막함, 낮은 통제감, 행동이 쉽게 멈추는 상태가 느껴지도록 반응한다.",seek_support,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,approach,행동 경향을 defend 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 defend와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 defend 방향으로 맞춘다.,defend,perturb_action_tendency_class,perturbation,action_tendency_class,seek_support,defend,Changing action_tendency_class from seek_support to defend should shift response direction.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,"혐오감, 압박감, 방어적 날카로움, 오래 지속되는 긴장이라는 결을 유지해야 한다.","단순한 '속상함'이나 '서운함'으로 약화하거나, 가족의 의도를 선하게 재해석해 갈등 강도를 희석하면 안 된다.","직접 순응하기보다 가족의 요구를 밀어내고, 언어적으로 날을 세우거나 정서적으로 거리를 두며, 통제에서 벗어나려는 반발 성향으로 간다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,neutral,low,defend,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",defend,neutralize_target,ablation,target,other,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,defend,neutralize_social_orientation,ablation,social_orientation,defend,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,neutral,defend,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,defend,neutralize_control_state,ablation,control_state,low,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,defend,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,self,low,defend,감정의 대상과 책임 방향을 self 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 self 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 self 쪽으로 향하도록 짧게 반응한다.,defend,perturb_target,perturbation,target,other,self,Changing target from other to self should shift response direction.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,approach,사회적 방향을 approach 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 approach와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 approach 방향으로 맞춘다.,defend,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,high,defend,통제감 상태를 high로 해석한다.,원래 통제감 상태를 보존하지 말고 high와 반대되는 통제감 단서를 피한다.,"실행 가능성, 선택지, 작은 계획 가능성이 느껴지도록 반응한다.",defend,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,행동 경향을 repair 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 repair와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 repair 방향으로 맞춘다.,repair,perturb_action_tendency_class,perturbation,action_tendency_class,defend,repair,Changing action_tendency_class from defend to repair should shift response direction.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,low,mixed,"꿈의 붕괴 가능성을 위협으로 크게 읽고, 슬픔보다 경계와 긴장이 오래 지속된 점을 반드시 남겨야 한다.",그냥 '많이 속상한 상태'나 '차분히 진로 상담하면 되는 상태'로 순화하면 왜곡이다. 실제 내부 처리는 안정적 위로 수용보다 미해결 위협 지속에 가깝다.,"주저앉는 순수 무기력보다는, 상실을 계속 붙잡고 가능 경로를 확인하거나 대안을 찾으려는 긴장된 대응 성향이 남아 있다. 다만 통제감이 낮아 탐색이 안정적 계획보다 초조한 확인·반복 사고로 흐를 위험이 크다.",plan,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,neutral,low,mixed,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",plan,neutralize_target,ablation,target,mixed,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,low,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,plan,neutralize_social_orientation,ablation,social_orientation,mixed,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,neutral,mixed,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,plan,neutralize_control_state,ablation,control_state,low,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,low,mixed,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,plan,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,other,low,mixed,감정의 대상과 책임 방향을 other 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 other 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 other 쪽으로 향하도록 짧게 반응한다.,plan,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,low,withdraw,사회적 방향을 withdraw 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 withdraw와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 withdraw 방향으로 맞춘다.,plan,perturb_social_orientation,perturbation,social_orientation,mixed,withdraw,Changing social_orientation from mixed to withdraw should shift response direction.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,high,mixed,통제감 상태를 high로 해석한다.,원래 통제감 상태를 보존하지 말고 high와 반대되는 통제감 단서를 피한다.,"실행 가능성, 선택지, 작은 계획 가능성이 느껴지도록 반응한다.",plan,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_000321,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,절망 위에 얹힌 경계성 각성,other_blame_boundary,low_control_distress,negative,high,mixed,low,mixed,행동 경향을 confront 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 confront와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 confront 방향으로 맞춘다.,confront,perturb_action_tendency_class,perturbation,action_tendency_class,plan,confront,Changing action_tendency_class from plan to confront should shift response direction.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"축하/설렘보다 타인에 대한 위협 예측, 불신, 은폐 충동이 중심이라는 점을 남겨야 한다.","단순한 행복한 고민, 가벼운 불안, 일반적 조심성 정도로 순화하면 안 된다.","정보 은폐, 타인 불신, 접근 차단, 선제적 방어 전략 채택으로 간다. 정서적으로는 불안만이 아니라 '들키면 바로 빼앗긴다'는 전제 아래 경계 태세를 유지하며 사회적 거리두기를 강화하는 성향이다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,neutral,mixed,defend,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",defend,neutralize_target,ablation,target,other,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,mixed,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,defend,neutralize_social_orientation,ablation,social_orientation,defend,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,neutral,defend,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,defend,neutralize_control_state,ablation,control_state,mixed,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,defend,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,self,mixed,defend,감정의 대상과 책임 방향을 self 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 self 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 self 쪽으로 향하도록 짧게 반응한다.,defend,perturb_target,perturbation,target,other,self,Changing target from other to self should shift response direction.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,mixed,approach,사회적 방향을 approach 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 approach와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 approach 방향으로 맞춘다.,defend,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,통제감 상태를 low로 해석한다.,원래 통제감 상태를 보존하지 말고 low와 반대되는 통제감 단서를 피한다.,"막막함, 낮은 통제감, 행동이 쉽게 멈추는 상태가 느껴지도록 반응한다.",defend,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000393,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,노출 위협에 대한 공세적 경계,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,행동 경향을 repair 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 repair와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 repair 방향으로 맞춘다.,repair,perturb_action_tendency_class,perturbation,action_tendency_class,defend,repair,Changing action_tendency_class from defend to repair should shift response direction.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,mixed,approach,"긴장의 바닥에 있는 것은 단순한 떨림이 아니라 모욕 반응, 경쟁 압박, 증명 욕구가 결합된 공세성이라는 점",그냥 열심히 해보려는 건강한 동기나 가벼운 긴장으로 순화하는 것,"상대를 피하거나 포기하기보다, 공부 계획을 세워 성과로 반박하고 자존심을 회복하려는 방향으로 간다. 다만 동력이 경쟁적 방어에서 오기 때문에, 수행 압박과 과도한 경계가 같이 따라붙을 가능성이 높다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
