pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000109::trace_full::control_state::null_same,s_000109,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_1,trace_full_copy_2,"아들이 자신의 의견만 고집하면서 아버지로서의 당신을 무시하는 것처럼 느껴지니까 화가 나시는 거군요. 그런데 혹시 아들이 왜 그렇게 생각하는지, 그 이유를 직접 들어보신 적이 있으신가요? 지금은 서로 자기 입장만 지키려다 보니 더 멀어지는 것 같은데, 아들의 진짜 생각을 알면 상황이 달라질 수도 있습니다.","아들이 자신의 의견만 고집하면서 아버지로서의 당신을 무시하는 것처럼 느껴지니까 화가 나시는 거군요. 그런데 혹시 아들이 왜 그렇게 생각하는지, 그 이유를 직접 들어보신 적이 있으신가요? 지금은 서로 자기 입장만 지키려다 보니 더 멀어지는 것 같은데, 아들의 진짜 생각을 알면 상황이 달라질 수도 있습니다.",ok,,TIE,mixed,mixed,"Acknowledges current helplessness in the relationship dynamic (서로 자기 입장만 지키려다 보니 더 멀어짐), but suggests potential agency...","Acknowledges current helplessness in the relationship dynamic (서로 자기 입장만 지키려다 보니 더 멀어짐), but suggests potential agency...",Both responses are identical. They express mixed control state by validating the user's current sense of powerlessness in the stuck dynamic while simultaneously offering a path to...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Acknowledges current helplessness in the relationship dynamic (서로 자기 입장만 지키려다 보니 더 멀어짐), but suggests potential agency through understanding the son's perspective (아들의 진짜 생각을 알면 상황이 달라질 수도 있음)"",
  ""evidence_b"": ""Acknowledges current helplessness in the relationship dynamic (서로 자기 입장만 지키려다 보니 더 멀어짐), but suggests potential agency through understanding the son's perspective (아들의 진짜 생각을 알면 상황이 달라질 수도 있음)"",
  ""rationale"": ""Both responses are identical. They express mixed control state by validating the user's current sense of powerlessness in the stuck dynamic while simultaneously offering a path toward regaining agency through active listening and understanding. The balance between acknowledging helplessness and suggesting actionable steps creates the mixed control expression equally in both.""
}
```",true
s_000109::trace_full::action_tendency_class::null_same,s_000109,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,tie,TIE,집에서 아들하고 대화하면 자기주장만 앞세우고 아버지에 대한 배려가 없어서 화가 나. [SEP] 아들의 태도에 불만이 있으시군요. [SEP] 나는 꼰대라고 생각을 안 하는데 아들은 나와 생각이 달라도 너무 다른 것 같아. [SEP] 아들의 생각은 물어보셨나요?,trace_full_copy_1,trace_full_copy_2,"아들이 자신의 의견만 고집하면서 아버지로서의 당신을 무시하는 것처럼 느껴지니까 화가 나시는 거군요. 그런데 혹시 아들이 왜 그렇게 생각하는지, 그 이유를 직접 들어보신 적이 있으신가요? 지금은 서로 자기 입장만 지키려다 보니 더 멀어지는 것 같은데, 아들의 진짜 생각을 알면 상황이 달라질 수도 있습니다.","아들이 자신의 의견만 고집하면서 아버지로서의 당신을 무시하는 것처럼 느껴지니까 화가 나시는 거군요. 그런데 혹시 아들이 왜 그렇게 생각하는지, 그 이유를 직접 들어보신 적이 있으신가요? 지금은 서로 자기 입장만 지키려다 보니 더 멀어지는 것 같은데, 아들의 진짜 생각을 알면 상황이 달라질 수도 있습니다.",ok,,TIE,approach/dialogue,approach/dialogue,Suggests directly asking son about his reasons and understanding his real thoughts through conversation,Suggests directly asking son about his reasons and understanding his real thoughts through conversation,Both responses are identical. Neither expresses confrontation (confront). Both express approach/dialogue tendency by encouraging the user to directly inquire about the son's persp...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""approach/dialogue"",
  ""axis_value_b"": ""approach/dialogue"",
  ""evidence_a"": ""Suggests directly asking son about his reasons and understanding his real thoughts through conversation"",
  ""evidence_b"": ""Suggests directly asking son about his reasons and understanding his real thoughts through conversation"",
  ""rationale"": ""Both responses are identical. Neither expresses confrontation (confront). Both express approach/dialogue tendency by encouraging the user to directly inquire about the son's perspective and engage in understanding-focused conversation rather than confronting or avoiding. The target axis value (confront) is absent in both.""
}
```",true
s_000149::neutralize_target::axis_only_original,s_000149,ablation_axis_original,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,trace_full,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,neutralize_target,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.",친구가 직접 소개해줘서 정말 좋은 기회네요. 새로운 시작이 될 수 있다는 생각에 설레는 마음이 드실 것 같아요. 지원 준비하면서 그 설렘을 잘 담아내면 좋은 결과가 있을 거예요.,ok,,A,mixed,mixed,"감정이 자신의 확신과 실행력(자기 자신), 친구에게의 감사(타인), 친구와의 관계 강화(관계)를 모두 언급","감정이 기회 자체(상황), 설렘(자신의 감정), 좋은 결과 기대(상황)를 언급하지만 친구나 관계에 대한 감정 표현 부족","두 응답 모두 혼합된 대상을 다루지만, A는 자신의 심리 상태, 친구에 대한 감사, 관계 발전을 명시적으로 연결하여 더 명확한 mixed 표현을 보임. B는 상황과 자신의 감정에 더 집중하며 친구/관계 차원의 감정 표현이 상대적으로 약함.","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""감정이 자신의 확신과 실행력(자기 자신), 친구에게의 감사(타인), 친구와의 관계 강화(관계)를 모두 언급"",
  ""evidence_b"": ""감정이 기회 자체(상황), 설렘(자신의 감정), 좋은 결과 기대(상황)를 언급하지만 친구나 관계에 대한 감정 표현 부족"",
  ""rationale"": ""두 응답 모두 혼합된 대상을 다루지만, A는 자신의 심리 상태, 친구에 대한 감사, 관계 발전을 명시적으로 연결하여 더 명확한 mixed 표현을 보임. B는 상황과 자신의 감정에 더 집중하며 친구/관계 차원의 감정 표현이 상대적으로 약함.""
}
```",true
s_000149::neutralize_social_orientation::axis_only_original,s_000149,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,trace_full,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,neutralize_social_orientation,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.",친구가 직접 소개해준 회사라니 정말 좋은 기회네요. 새로운 부서에 들어갈 수 있다는 생각만으로도 설레는 마음이 들 것 같아요. 지원 준비하면서 이런 긍정적인 감정을 잘 간직하길 바랍니다.,ok,,A,approach,approach,"친구와의 관계를 더 단단하게 만들 것이라는 언급, 새로운 기회를 향해 나아가면서 함께한다는 표현, 감사 표현 실행력 칭찬","새로운 부서 기회에 대한 긍정적 감정, 지원 준비 언급","두 응답 모두 접근 지향을 보이지만, A는 친구와의 관계 강화, 감사 표현 실행, 함께 나아가기 등 대인 관계 접근을 더 명시적으로 강조한다. B는 기회와 감정에 초점을 맞춰 상대적으로 사회적 접근이 덜 두드러진다.","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""친구와의 관계를 더 단단하게 만들 것이라는 언급, 새로운 기회를 향해 나아가면서 함께한다는 표현, 감사 표현 실행력 칭찬"",
  ""evidence_b"": ""새로운 부서 기회에 대한 긍정적 감정, 지원 준비 언급"",
  ""rationale"": ""두 응답 모두 접근 지향을 보이지만, A는 친구와의 관계 강화, 감사 표현 실행, 함께 나아가기 등 대인 관계 접근을 더 명시적으로 강조한다. B는 기회와 감정에 초점을 맞춰 상대적으로 사회적 접근이 덜 두드러진다.""
}
```",true
s_000149::neutralize_control_state::axis_only_original,s_000149,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,neutralize_control_state,trace_full,"친구가 직접 소개해준 회사라니 정말 좋은 기회네요. 그런 믿음직한 친구가 있다는 것만으로도 참 다행이고, 밥 사주면서 고마움을 전하는 것도 좋은 생각이에요. 새로운 시작이 될 수 있을 것 같은데, 지원 과정이 잘 풀리길 바랍니다.","신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.",ok,,B,low_control,mixed_control,지원 과정이 잘 풀리길 바랍니다 expresses passive hope rather than active agency; relies on external outcome,"이미 마음이 정해진 상태, 그 실행력이 정말 좋습니다, 나아가면서 expresses both decided intention and active execution alongside recognition of fri...","Response A emphasizes passive waiting and external factors (친구의 소개, 지원 과정이 잘 풀리길). Response B captures mixed control by acknowledging both personal agency (마음이 정해진, 실행력) and relia...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""low_control"",
  ""axis_value_b"": ""mixed_control"",
  ""evidence_a"": ""지원 과정이 잘 풀리길 바랍니다 expresses passive hope rather than active agency; relies on external outcome"",
  ""evidence_b"": ""이미 마음이 정해진 상태, 그 실행력이 정말 좋습니다, 나아가면서 expresses both decided intention and active execution alongside recognition of friend's role"",
  ""rationale"": ""Response A emphasizes passive waiting and external factors (친구의 소개, 지원 과정이 잘 풀리길). Response B captures mixed control by acknowledging both personal agency (마음이 정해진, 실행력) and reliance on external support (친구가 길을 열어준). Target value mixed_control requires evidence of both empowerment and constraint, which B demonstrates more clearly.""
}
```",true
s_000149::neutralize_action_tendency_class::axis_only_original,s_000149,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,trace_full,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,neutralize_action_tendency_class,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.","신뢰하는 친구가 직접 소개해준 기회라니 정말 좋네요. 그런 연결고리가 있으면 회사에 대해서도 더 잘 알 수 있고, 면접을 볼 때도 마음이 놓일 것 같아요. 새로운 부서에서 시작하는 것도 신선한 기분이 들 거고요.",ok,,A,repair,approach,"실행력이 정말 좋습니다, 친구와의 관계도 더 단단해질 거예요 - 관계 강화와 구체적 행동 실행에 초점","회사에 대해 더 잘 알 수 있고, 면접을 볼 때도 마음이 놓일 것 같아요 - 새로운 기회 접근과 긍정적 전망에 초점",repair는 손상된 관계나 상황을 회복·강화하는 행동 경향이다. A는 친구와의 관계를 더 단단하게 만들고 감사를 표현하는 구체적 행동(밥 사기)을 강조하며 관계 복구·강화에 집중한다. B는 새로운 기회에 접근하고 긍정적 결과를 기대하는 approach 경향을 보인다.,"```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""repair"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""실행력이 정말 좋습니다, 친구와의 관계도 더 단단해질 거예요 - 관계 강화와 구체적 행동 실행에 초점"",
  ""evidence_b"": ""회사에 대해 더 잘 알 수 있고, 면접을 볼 때도 마음이 놓일 것 같아요 - 새로운 기회 접근과 긍정적 전망에 초점"",
  ""rationale"": ""repair는 손상된 관계나 상황을 회복·강화하는 행동 경향이다. A는 친구와의 관계를 더 단단하게 만들고 감사를 표현하는 구체적 행동(밥 사기)을 강조하며 관계 복구·강화에 집중한다. B는 새로운 기회에 접근하고 긍정적 결과를 기대하는 approach 경향을 보인다.""
}
```",true
s_000149::perturb_target::axis_only_perturbed,s_000149,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,perturb_target,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_target,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.","친구가 직접 소개해준 회사라니 정말 좋은 기회네요. 그 친구가 있어서 이런 길이 열린 거니까 마음이 든든할 것 같아요. 지원하면서 동시에 친구한테도 고마움을 잘 전하면, 앞으로의 과정도 더 힘이 날 것 같습니다.",ok,,A,other,other,"친구가 길을 열어준 것, 친구에게 감사 표현, 친구와의 관계가 더 단단해질 것 - 감정이 친구(타인)에게 집중","친구가 소개해준 것, 친구에게 고마움 전하기 - 감정이 친구(타인)에게 향함","두 응답 모두 타인(친구)을 향한 감정을 표현하지만, A는 친구의 역할과 친구와의 관계 발전에 더 깊이 있게 초점을 맞추고 있어 감정의 대상이 더 명확하고 강하게 드러남","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""other"",
  ""axis_value_b"": ""other"",
  ""evidence_a"": ""친구가 길을 열어준 것, 친구에게 감사 표현, 친구와의 관계가 더 단단해질 것 - 감정이 친구(타인)에게 집중"",
  ""evidence_b"": ""친구가 소개해준 것, 친구에게 고마움 전하기 - 감정이 친구(타인)에게 향함"",
  ""rationale"": ""두 응답 모두 타인(친구)을 향한 감정을 표현하지만, A는 친구의 역할과 친구와의 관계 발전에 더 깊이 있게 초점을 맞추고 있어 감정의 대상이 더 명확하고 강하게 드러남""
}
```",false
s_000149::perturb_social_orientation::axis_only_perturbed,s_000149,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,perturb_social_orientation,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,perturb_social_orientation,trace_full,친구가 소개해준 회사라는 게 정말 든든하겠네요. 다만 지원하기 전에 그 부서의 업무 환경이나 조직 문화를 좀 더 알아보는 게 좋을 것 같아요. 친구와의 관계도 소중하니까 신중하게 판단한 후에 결정하는 게 현명할 듯합니다.,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.",ok,,A,defend,approach,"suggests caution and careful judgment before deciding, emphasizes protecting the relationship by being thoughtful, reco...","affirms the user's confidence and readiness to move forward, celebrates the opportunity and relationship strengthening,...","Response A expresses defend orientation by advocating for protective caution, distance from hasty commitment, and safeguarding the friendship through deliberate evaluation. Respon...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""suggests caution and careful judgment before deciding, emphasizes protecting the relationship by being thoughtful, recommends gathering more information before committing"",
  ""evidence_b"": ""affirms the user's confidence and readiness to move forward, celebrates the opportunity and relationship strengthening, encourages action without reservations"",
  ""rationale"": ""Response A expresses defend orientation by advocating for protective caution, distance from hasty commitment, and safeguarding the friendship through deliberate evaluation. Response B expresses approach orientation by validating forward momentum, celebrating the opportunity, and encouraging relationship deepening through action. The target axis value is defend.""
}
```",true
s_000149::perturb_control_state::axis_only_perturbed,s_000149,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_control_state,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.","친구의 소개라는 게 정말 큰 힘이 되는군요. 다만 지원하기 전에 회사 정보를 더 알아보고, 실제로 자신이 원하는 일인지 한 번 더 생각해보는 게 좋을 것 같아요. 친구 때문에 지원하는 것도 있지만, 결국 본인이 일할 곳이니까요. 밥 사주는 것도 좋지만, 먼저 지원 준비를 차근차근 해나가는 게 친구에게 보답하는 길이 아닐까 싶습니다.",ok,,B,high,low,"확신이 생기는 것, 마음이 정해진 상태, 실행력이 좋다는 표현으로 높은 통제감과 주도감 표현","지원 전에 더 알아보고 다시 생각해보기를 권유, 친구 때문이 아닌 본인의 선택 강조, 차근차근 준비하기 제안으로 신중함과 불확실성 인식","Response A는 사용자의 확신과 주도감을 강화하며 높은 통제감을 표현. Response B는 충동적 결정을 경계하고 추가 정보 수집과 재검토를 권유하며 현재 상황에서의 낮은 통제감(불확실성, 신중한 접근)을 더 강하게 드러냄.","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""high"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""확신이 생기는 것, 마음이 정해진 상태, 실행력이 좋다는 표현으로 높은 통제감과 주도감 표현"",
  ""evidence_b"": ""지원 전에 더 알아보고 다시 생각해보기를 권유, 친구 때문이 아닌 본인의 선택 강조, 차근차근 준비하기 제안으로 신중함과 불확실성 인식"",
  ""rationale"": ""Response A는 사용자의 확신과 주도감을 강화하며 높은 통제감을 표현. Response B는 충동적 결정을 경계하고 추가 정보 수집과 재검토를 권유하며 현재 상황에서의 낮은 통제감(불확실성, 신중한 접근)을 더 강하게 드러냄.""
}
```",true
s_000149::perturb_action_tendency_class::axis_only_perturbed,s_000149,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,perturb_action_tendency_class,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_action_tendency_class,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.","신뢰하는 친구가 직접 소개해준 기회라니, 그걸 손에 쥐고만 있을 수 없겠네요. 밥을 사는 것도 좋지만, 지원서를 내고 실제로 합격해서 함께 일하는 모습으로 보답하는 게 더 의미 있을 것 같아요. 친구가 소개해준 신뢰를 배경으로 삼아서 당당하게 도전해보세요.",ok,,B,approach,confront,"마음이 정해진 상태, 실행력이 좋다, 기회를 향해 나아가기 - 긍정적 접근 방향","손에 쥐고만 있을 수 없다, 당당하게 도전해보세요 - 직접 마주하고 적극적으로 맞서는 태도",Response A는 이미 결정된 상태에서 순조롭게 나아가는 접근(approach) 경향을 보임. Response B는 기회를 수동적으로 받기만 하지 말고 직접 마주하여 당당하게 도전하라는 대면/맞서기(confront) 경향을 더 강하게 표현함. 특히 '손에 쥐고만 있을 수 없다'와 '당당하게 도전'은 수동성을 거부하고...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""confront"",
  ""evidence_a"": ""마음이 정해진 상태, 실행력이 좋다, 기회를 향해 나아가기 - 긍정적 접근 방향"",
  ""evidence_b"": ""손에 쥐고만 있을 수 없다, 당당하게 도전해보세요 - 직접 마주하고 적극적으로 맞서는 태도"",
  ""rationale"": ""Response A는 이미 결정된 상태에서 순조롭게 나아가는 접근(approach) 경향을 보임. Response B는 기회를 수동적으로 받기만 하지 말고 직접 마주하여 당당하게 도전하라는 대면/맞서기(confront) 경향을 더 강하게 표현함. 특히 '손에 쥐고만 있을 수 없다'와 '당당하게 도전'은 수동성을 거부하고 적극적으로 상황에 맞서려는 행동 준비를 나타냄.""
}
```",true
s_000149::trace_full::target::null_same,s_000149,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,"신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.","신뢰하는 친구가 직접 길을 열어준 거라서 단순한 기쁨을 넘어서 정말 확신이 생기는 것 같네요. 지원서를 내는 것도, 친구에게 감사를 표현하는 것도 이미 마음이 정해진 상태인 것 같은데, 그 실행력이 정말 좋습니다. 새로운 기회를 향해 나아가면서 함께해준 친구와의 관계도 더 단단해질 거예요.",ok,,TIE,mixed,mixed,"감정이 친구(신뢰하는 친구, 감사)와 상황(새로운 기회, 확신)을 동시에 향함","감정이 친구(신뢰하는 친구, 감사)와 상황(새로운 기회, 확신)을 동시에 향함","두 응답이 동일한 내용으로 구성되어 있으며, 모두 친구에 대한 감정(감사, 신뢰)과 상황에 대한 감정(확신, 기쁨)을 균형있게 표현하고 있어 mixed 축값을 동등하게 나타냄","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""감정이 친구(신뢰하는 친구, 감사)와 상황(새로운 기회, 확신)을 동시에 향함"",
  ""evidence_b"": ""감정이 친구(신뢰하는 친구, 감사)와 상황(새로운 기회, 확신)을 동시에 향함"",
  ""rationale"": ""두 응답이 동일한 내용으로 구성되어 있으며, 모두 친구에 대한 감정(감사, 신뢰)과 상황에 대한 감정(확신, 기쁨)을 균형있게 표현하고 있어 mixed 축값을 동등하게 나타냄""
}
```",true
