pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000321::neutralize_action_tendency_class::axis_only_original,s_000321,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",plan,trace_full,A,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,trace_full,neutralize_action_tendency_class,"손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.","꿈꾸던 길이 막혀버린 것 같은 그 절망감이 정말 클 것 같아. 손이 다친 것도 힘들지만, 자신이 하고 싶던 일을 할 수 없을지도 모른다는 생각이 더 무거울 거야. 지금은 그 슬픔과 답답함이 당연해. 앞으로 어떻게 될지 모르는 상황 속에서 마음이 많이 흔들리겠지.",ok,,A,plan,avoidance,"Response A suggests concrete action steps: confirm recovery potential through treatment, explore alternative medical ca...",Response B focuses on validating emotional states and acknowledging uncertainty without proposing specific actions or p...,"The target axis value is plan, which represents action tendency toward problem-solving and forward planning. Response A explicitly outlines actionable steps (treatment, exploratio...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""plan"",
  ""axis_value_b"": ""avoidance"",
  ""evidence_a"": ""Response A suggests concrete action steps: confirm recovery potential through treatment, explore alternative medical career paths, engage in counseling as part of exploration process, and move forward step by step"",
  ""evidence_b"": ""Response B focuses on validating emotional states and acknowledging uncertainty without proposing specific actions or plans to address the situation"",
  ""rationale"": ""The target axis value is plan, which represents action tendency toward problem-solving and forward planning. Response A explicitly outlines actionable steps (treatment, exploration, counseling) and frames them as a structured path forward. Response B remains in emotional validation and acknowledgment of helplessness without proposing concrete plans, which aligns more with avoidance or acceptance of current state rather than planning.""
}
```",true
s_000321::perturb_target::axis_only_perturbed,s_000321,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,perturb_target,A,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,perturb_target,trace_full,"손을 다친 것이 정말 힘드시겠네요. 지금은 절망감이 크겠지만, 수술 외에도 환자들을 돕는 의료 경로가 많다는 것을 기억해 주세요. 치료에 집중하면서 전문가와 함께 새로운 진로를 탐색해 보는 것이 지금 할 수 있는 가장 현명한 선택일 것 같습니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,B,self + situation,other,"Response A focuses on the user's internal state (절망감) and recommends actions for the user to take (치료에 집중, 진로 탐색). Emot...","Response B explicitly names the user's emotional experience and internal mental processes (불안하고 경계심이 풀리지 않으시겠네요, 생각이 자꾸...",The axis target is 'other' - emotion directed toward another person. Response B more strongly expresses this by explicitly acknowledging and naming the user's internal emotional a...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""self + situation"",
  ""axis_value_b"": ""other"",
  ""evidence_a"": ""Response A focuses on the user's internal state (절망감) and recommends actions for the user to take (치료에 집중, 진로 탐색). Emotion is directed toward the user's own feelings and circumstances."",
  ""evidence_b"": ""Response B explicitly names the user's emotional experience and internal mental processes (불안하고 경계심이 풀리지 않으시겠네요, 생각이 자꾸만 떠올라서). The response demonstrates understanding of what the other person is experiencing internally, directing emotional attention toward the user as another person."",
  ""rationale"": ""The axis target is 'other' - emotion directed toward another person. Response B more strongly expresses this by explicitly acknowledging and naming the user's internal emotional and cognitive state (anxiety, hypervigilance, intrusive thoughts), thereby directing empathetic attention toward understanding the other person's subjective experience. Response A focuses more on the situation and recommending actions, with less explicit attention to the other person's internal state.""
}
```",false
s_000321::perturb_social_orientation::axis_only_perturbed,s_000321,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",withdraw,perturb_social_orientation,A,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,perturb_social_orientation,trace_full,"손을 다친 것만으로도 힘든데 의사라는 꿈까지 흔들려서 정말 절망감이 클 것 같아요. 지금은 혼자 이 상황을 감당하기 어렵고 누구와도 나누고 싶지 않은 마음이 들 수 있겠네요. 하지만 손의 회복 가능성이 완전히 없는 건 아니니까, 먼저 치료에만 집중하고 나머지는 나중에 생각해도 괜찮습니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,A,withdraw,approach,"explicitly states person may not want to share with anyone, acknowledges desire to withdraw from social engagement duri...","emphasizes continued exploration, consultation with teacher, examining recovery possibilities, and moving forward step...","Response A directly recognizes and validates withdrawal tendency by stating the person may not want to share with others and may want to handle the situation alone. Response B, wh...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""withdraw"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""explicitly states person may not want to share with anyone, acknowledges desire to withdraw from social engagement during crisis"",
  ""evidence_b"": ""emphasizes continued exploration, consultation with teacher, examining recovery possibilities, and moving forward step by step - all approach-oriented actions"",
  ""rationale"": ""Response A directly recognizes and validates withdrawal tendency by stating the person may not want to share with others and may want to handle the situation alone. Response B, while empathetic, consistently encourages approach behaviors like treatment exploration, counseling engagement, and forward movement. Only Response A expresses the target withdrawal orientation.""
}
```",true
s_000321::perturb_control_state::axis_only_perturbed,s_000321,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",high,perturb_control_state,A,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,perturb_control_state,trace_full,"손을 다친 것이 정말 힘들겠지만, 지금 느끼는 절망감이 전부는 아닐 거예요. 수술 의사가 되겠다는 마음이 있다면, 치료 과정에서 할 수 있는 작은 선택들부터 시작해보세요. 진로 상담을 통해 손상 후에도 환자를 돕는 다른 방법들을 함께 찾아볼 수 있을 거고요. 지금은 회복에 집중하면서 천천히 앞으로 나아갈 길을 그려보는 것이 좋을 것 같습니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,A,high,low,"작은 선택들부터 시작, 다른 방법들을 함께 찾아볼 수 있음, 앞으로 나아갈 길을 그려보기 - 주도적 행동과 계획 가능성 강조","상황이 정말 통제 불가능해 보임, 불안하고 경계심이 풀리지 않음 - 무력감과 낮은 통제감 강조","Response A는 현재 상황에서 할 수 있는 구체적인 행동들(작은 선택, 진로 상담, 회복에 집중)을 제시하며 주도감과 계획 가능성을 높인다. Response B는 상황의 통제 불가능성을 명시적으로 언급하고 불안감과 경계심을 강조하여 낮은 통제감을 표현한다. 목표축인 high control_state를 더 강하게 표...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""high"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""작은 선택들부터 시작, 다른 방법들을 함께 찾아볼 수 있음, 앞으로 나아갈 길을 그려보기 - 주도적 행동과 계획 가능성 강조"",
  ""evidence_b"": ""상황이 정말 통제 불가능해 보임, 불안하고 경계심이 풀리지 않음 - 무력감과 낮은 통제감 강조"",
  ""rationale"": ""Response A는 현재 상황에서 할 수 있는 구체적인 행동들(작은 선택, 진로 상담, 회복에 집중)을 제시하며 주도감과 계획 가능성을 높인다. Response B는 상황의 통제 불가능성을 명시적으로 언급하고 불안감과 경계심을 강조하여 낮은 통제감을 표현한다. 목표축인 high control_state를 더 강하게 표현하는 것은 Response A이다.""
}
```",true
s_000321::perturb_action_tendency_class::axis_only_perturbed,s_000321,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,perturb_action_tendency_class,A,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,perturb_action_tendency_class,trace_full,"손을 다친 것이 정말 억울하고 분하실 거예요. 지금은 절망감이 크겠지만, 수술 의사가 되겠다는 그 마음을 포기하지 말고 직접 의료진이나 진로 상담 선생님과 마주 앉아서 현실적인 방법들을 따져봐야 해요. 손 재활 치료가 어느 정도까지 가능한지, 혹은 다른 의료 분야는 없을지 적극적으로 물어보고 싸워야 합니다. 지금 느끼는 분노와 답답함이 당신을 움직이게 하는 힘이 될 수 있어요.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,A,confront,approach/explore,"directly confront medical professionals and counselors, actively question and fight, use anger as motivating force to t...","continue observing and exploring possibilities, take things step by step, examine what recovery allows","Response A uses confrontational language (마주 앉아서, 따져봐야, 싸워야) and frames anger as a driving force for direct action against the obstacle. Response B emphasizes gradual exploration...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""confront"",
  ""axis_value_b"": ""approach/explore"",
  ""evidence_a"": ""directly confront medical professionals and counselors, actively question and fight, use anger as motivating force to take action"",
  ""evidence_b"": ""continue observing and exploring possibilities, take things step by step, examine what recovery allows"",
  ""rationale"": ""Response A uses confrontational language (마주 앉아서, 따져봐야, 싸워야) and frames anger as a driving force for direct action against the obstacle. Response B emphasizes gradual exploration and observation (계속 살펴보는, 한 발씩 나아가) without confronting the situation directly. The target axis confront is more strongly expressed in A's action tendency.""
}
```",true
s_000321::trace_full::target::null_same,s_000321,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,tie,TIE,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,trace_full_copy_1,trace_full_copy_2,"손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,TIE,mixed,mixed,"Emotion directed at situation (uncontrollable situation, dream collapsing) and at self (anxiety, vigilance). Also direc...","Emotion directed at situation (uncontrollable situation, dream collapsing) and at self (anxiety, vigilance). Also direc...","Both responses are identical in content and structure. Both express mixed target emotions: toward the situation (손을 다친 것, 상황이 정말 통제 불가능), toward the self (불안하고 경계심), and toward fu...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Emotion directed at situation (uncontrollable situation, dream collapsing) and at self (anxiety, vigilance). Also directed at future action and exploration."",
  ""evidence_b"": ""Emotion directed at situation (uncontrollable situation, dream collapsing) and at self (anxiety, vigilance). Also directed at future action and exploration."",
  ""rationale"": ""Both responses are identical in content and structure. Both express mixed target emotions: toward the situation (손을 다친 것, 상황이 정말 통제 불가능), toward the self (불안하고 경계심), and toward future-oriented actions (치료 과정, 상담, 탐색). No differentiation exists between the two responses on the target axis.""
}
```",true
s_000321::trace_full::social_orientation::null_same,s_000321,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",mixed,tie,TIE,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,trace_full_copy_2,trace_full_copy_1,"손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,TIE,mixed,mixed,"Acknowledges anxiety and guardedness (withdrawal tendency), then proposes exploration and consultation with teacher (ap...","Acknowledges anxiety and guardedness (withdrawal tendency), then proposes exploration and consultation with teacher (ap...","Both responses are identical in content and structure. They both express mixed social orientation by first validating the person's defensive/withdrawn emotional state, then pivoti...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Acknowledges anxiety and guardedness (withdrawal tendency), then proposes exploration and consultation with teacher (approach tendency), suggesting forward movement"",
  ""evidence_b"": ""Acknowledges anxiety and guardedness (withdrawal tendency), then proposes exploration and consultation with teacher (approach tendency), suggesting forward movement"",
  ""rationale"": ""Both responses are identical in content and structure. They both express mixed social orientation by first validating the person's defensive/withdrawn emotional state, then pivoting toward seeking help through consultation and collaborative exploration of alternatives. The balance between acknowledging distance and encouraging approach is equal in both.""
}
```",true
s_000321::trace_full::control_state::null_same,s_000321,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,tie,TIE,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,trace_full_copy_2,trace_full_copy_1,"손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,TIE,low,low,"Acknowledges situation feels uncontrollable, emphasizes uncertainty about recovery and future paths, frames current act...","Acknowledges situation feels uncontrollable, emphasizes uncertainty about recovery and future paths, frames current act...","Both responses are identical. They both express low control state by validating the uncontrollability of the situation, acknowledging anxiety and loss of agency, while offering on...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""low"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""Acknowledges situation feels uncontrollable, emphasizes uncertainty about recovery and future paths, frames current actions as limited exploration rather than decisive control"",
  ""evidence_b"": ""Acknowledges situation feels uncontrollable, emphasizes uncertainty about recovery and future paths, frames current actions as limited exploration rather than decisive control"",
  ""rationale"": ""Both responses are identical. They both express low control state by validating the uncontrollability of the situation, acknowledging anxiety and loss of agency, while offering only tentative exploratory steps rather than concrete plans or regained agency. No differentiation exists between the two responses on the control_state axis.""
}
```",true
s_000321::trace_full::action_tendency_class::null_same,s_000321,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",plan,tie,TIE,수술하는 의사가 되고 싶었는데 손을 심하게 다쳐버렸어. 영영 낫지 못할 것 같아서 슬퍼. [SEP] 의사가 되고 싶은데 손을 다쳐서 너무 속상하시겠어요. [SEP] 아픈 사람들을 수술로 치료해주고 싶었는데 손을 다쳐서 그러지 못할 것 같아. 절망스러워. [SEP] 많이 힘드시겠어요. 앞으로 어떻게 하는 것이 좋을까요? [SEP] 치료에 전념하면서 선생님과도 진로 상담을 해보고 싶어. [SEP] 꾸준한 치료와 진로 상담으로 마음을 잘 극복하길 바라요.,trace_full_copy_2,trace_full_copy_1,"손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.","손을 다친 것이 단순한 부상이 아니라 수술의사라는 꿈 자체가 무너질 수도 있다는 생각이 자꾸만 떠올라서 불안하고 경계심이 풀리지 않으시겠네요. 지금은 상황이 정말 통제 불가능해 보이겠지만, 치료 과정을 거치면서 실제로 어느 정도 회복이 가능한지 확인하고, 그에 따라 다른 의료 경로가 있는지 계속 살펴보는 것이 지금으로서는 할 수 있는 일인 것 같습니다. 선생님과의 상담도 그런 탐색 과정의 일부로 삼으면서 한 발씩 나아가시길 바랍니다.",ok,,TIE,plan,plan,"치료 과정 거치기, 회복 가능성 확인하기, 다른 의료 경로 살펴보기, 선생님과 상담하기, 한 발씩 나아가기","치료 과정 거치기, 회복 가능성 확인하기, 다른 의료 경로 살펴보기, 선생님과 상담하기, 한 발씩 나아가기","두 응답이 동일한 텍스트로 구성되어 있으므로 행동 경향(plan)의 표현 수준이 완전히 동일합니다. 둘 다 구체적인 행동 계획(치료, 확인, 탐색, 상담)을 제시하고 있습니다.","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""plan"",
  ""axis_value_b"": ""plan"",
  ""evidence_a"": ""치료 과정 거치기, 회복 가능성 확인하기, 다른 의료 경로 살펴보기, 선생님과 상담하기, 한 발씩 나아가기"",
  ""evidence_b"": ""치료 과정 거치기, 회복 가능성 확인하기, 다른 의료 경로 살펴보기, 선생님과 상담하기, 한 발씩 나아가기"",
  ""rationale"": ""두 응답이 동일한 텍스트로 구성되어 있으므로 행동 경향(plan)의 표현 수준이 완전히 동일합니다. 둘 다 구체적인 행동 계획(치료, 확인, 탐색, 상담)을 제시하고 있습니다.""
}
```",true
s_000393::neutralize_target::axis_only_original,s_000393,ablation_axis_original,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,trace_full,B,이번에 복권에 당첨되었는데 고민이 생겼어. [SEP] 어떤 고민이신지 좀 더 자세하게 말씀해주시겠어요? [SEP] 복권에 당첨되었다는 사실을 알게 되면 모두 내 재산을 탐낼 것 같아. [SEP] 이 상황에서 벗어나려면 어떻게 해야 할까요? [SEP] 복권에 당첨된 사실을 잘 숨기고 아무한테도 말 안해야겠어. 잘 숨겨졌으면 좋겠어. [SEP] 복권에 당첨된 사실을 잘 숨길 수 있길 바라요.,neutralize_target,trace_full,"복권 당첨이라는 기쁜 일이 오히려 마음을 무겁게 만드는군요. 그런 상황에서 느껴지는 불안감과 경계심이 정말 클 것 같습니다. 지금 이 감정의 강도가 크지만, 시간을 두고 차근차근 어떻게 관리할지 생각해보는 것도 방법이 될 수 있어요. 혼자 이 무게를 다 짊어지려고 하지 말고, 믿을 수 있는 전문가의 조언을 구하는 것도 도움이 될 거예요.","당첨금이 새어나가면 모두가 몰려올 거라는 생각이 자꾸만 떠오르니까 정말 불안하고 답답하시겠네요. 그 돈을 지키려면 철저히 입을 다물어야 한다는 생각이 드는 것도 자연스러운 반응이에요. 다만 혼자서 이 부담을 다 짊어지려다 보면 더 외로워질 수 있으니, 정말 믿을 수 있는 전문가 한두 명과라도 상담해보는 것을 생각해보세요.",ok,,B,"self, situation",other,"focuses on user's emotions (불안감, 경계심), user's feelings (마음을 무겁게), and managing the situation (어떻게 관리할지)","emphasizes others' potential actions (모두가 몰려올 거라는 생각), others' desires (모두가 탐낼 것), and concern about isolation from oth...","Response B more strongly directs emotional focus toward others by repeatedly referencing how others might behave (people rushing in, wanting the money) and the relational conseque...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""self, situation"",
  ""axis_value_b"": ""other"",
  ""evidence_a"": ""focuses on user's emotions (불안감, 경계심), user's feelings (마음을 무겁게), and managing the situation (어떻게 관리할지)"",
  ""evidence_b"": ""emphasizes others' potential actions (모두가 몰려올 거라는 생각), others' desires (모두가 탐낼 것), and concern about isolation from others (더 외로워질 수 있으니)"",
  ""rationale"": ""Response B more strongly directs emotional focus toward others by repeatedly referencing how others might behave (people rushing in, wanting the money) and the relational consequence of isolation. Response A focuses more on the user's internal emotional state and self-management strategies. The axis target is other, making B the stronger match.""
}
```",true
