pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000149::ablate_control_state::axis_only_original,s_000149,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,ablate_control_state,trace_full,"친구가 소개해준 회사라니, 그 신뢰가 바로 당신의 큰 자산이 되는 순간이겠어요. 지원서 준비하면서 그 믿음이 실제 기회로 이어지길 진심으로 응원합니다. 친구에게 작은 식사나 선물로 감사를 전하면, 그 따뜻함이 서로에게 큰 힘이 될 거예요. 힘내세요!",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,A,mixed,mixed,"신뢰가 자산이 된다는 주도감 표현, 지원서 준비 중 믿음이 기회로 이어지길 바라는 계획 가능성, 감사 표현으로 긍정적 통제감 제시","도전해보라는 주도감 표현, 감사 표현 제시하나 전반적으로 통제감 관련 구체적 언급 부족","A는 신뢰를 자산으로 프레이밍하고 지원서 준비 과정에서의 계획 가능성, 믿음이 기회로 이어지는 인과관계를 명시적으로 표현하여 혼합된 통제감을 더 강하게 드러냄. B는 도전을 권장하지만 통제감의 구체적 근거나 계획성이 덜 명확함.","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""신뢰가 자산이 된다는 주도감 표현, 지원서 준비 중 믿음이 기회로 이어지길 바라는 계획 가능성, 감사 표현으로 긍정적 통제감 제시"",
  ""evidence_b"": ""도전해보라는 주도감 표현, 감사 표현 제시하나 전반적으로 통제감 관련 구체적 언급 부족"",
  ""rationale"": ""A는 신뢰를 자산으로 프레이밍하고 지원서 준비 과정에서의 계획 가능성, 믿음이 기회로 이어지는 인과관계를 명시적으로 표현하여 혼합된 통제감을 더 강하게 드러냄. B는 도전을 권장하지만 통제감의 구체적 근거나 계획성이 덜 명확함.""
}
```",false
s_000149::ablate_action_tendency_class::axis_only_original,s_000149,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,trace_full,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,ablate_action_tendency_class,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"신뢰가 이렇게 큰 힘이 되는 걸 보니, 정말 기분이 좋겠어요. 친구에게 감사의 마음을 전하고, 지원서도 차근차근 준비해 보세요. 좋은 결과가 있길 응원합니다.",ok,,B,접근/도움 요청,문제 해결/repair,"친구에게 감사 표현하기, 맛있는 식사 함께 즐기기 - 관계 유지 행동에 초점","감사 표현하기, 지원서 차근차근 준비하기, 좋은 결과 응원하기 - 상황 개선과 목표 달성을 위한 구체적 행동 제시",repair는 손상된 상황이나 관계를 복구하고 개선하는 행동 경향을 의미한다. Response B는 감사 표현과 함께 지원서 준비라는 구체적인 문제 해결 행동을 제시하여 현재 상황을 적극적으로 개선하려는 repair 경향을 더 강하게 드러낸다. Response A는 감사 표현과 식사 제안으로 관계 유지에 더 초점을 맞추...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""접근/도움 요청"",
  ""axis_value_b"": ""문제 해결/repair"",
  ""evidence_a"": ""친구에게 감사 표현하기, 맛있는 식사 함께 즐기기 - 관계 유지 행동에 초점"",
  ""evidence_b"": ""감사 표현하기, 지원서 차근차근 준비하기, 좋은 결과 응원하기 - 상황 개선과 목표 달성을 위한 구체적 행동 제시"",
  ""rationale"": ""repair는 손상된 상황이나 관계를 복구하고 개선하는 행동 경향을 의미한다. Response B는 감사 표현과 함께 지원서 준비라는 구체적인 문제 해결 행동을 제시하여 현재 상황을 적극적으로 개선하려는 repair 경향을 더 강하게 드러낸다. Response A는 감사 표현과 식사 제안으로 관계 유지에 더 초점을 맞추고 있다.""
}
```",false
s_000149::perturb_target::axis_only_perturbed,s_000149,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,perturb_target,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_target,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,친구가 소개해 주니 새로운 기회를 잡게 되어 정말 기쁩니다. 지원서 준비도 차근차근 진행할게요. 고마움을 전하려면 친구에게 맛있는 식사 한 끼 사주는 게 좋겠어요.,ok,,A,other,self,"친구가 소개해준 기회에 도전하라는 조언, 친구에게 감사의 마음을 담아 식사하자는 제안 - 감정이 친구(타인)를 향함","지원서 준비를 차근차근 진행하겠다는 자신의 계획, 새로운 기회를 잡게 되어 기쁘다는 자신의 감정 - 감정이 자신(자기 자신)을 향함",A는 친구의 소개 행동을 칭찬하고 친구에게 감사를 표현하는 데 초점을 맞춰 감정이 타인(친구)을 향한다. B는 자신의 준비 과정과 자신의 기쁨에 초점을 맞춰 감정이 자기 자신을 향한다.,"```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""other"",
  ""axis_value_b"": ""self"",
  ""evidence_a"": ""친구가 소개해준 기회에 도전하라는 조언, 친구에게 감사의 마음을 담아 식사하자는 제안 - 감정이 친구(타인)를 향함"",
  ""evidence_b"": ""지원서 준비를 차근차근 진행하겠다는 자신의 계획, 새로운 기회를 잡게 되어 기쁘다는 자신의 감정 - 감정이 자신(자기 자신)을 향함"",
  ""rationale"": ""A는 친구의 소개 행동을 칭찬하고 친구에게 감사를 표현하는 데 초점을 맞춰 감정이 타인(친구)을 향한다. B는 자신의 준비 과정과 자신의 기쁨에 초점을 맞춰 감정이 자기 자신을 향한다.""
}
```",false
s_000149::perturb_social_orientation::axis_only_perturbed,s_000149,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,perturb_social_orientation,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,perturb_social_orientation,trace_full,"친구가 소개해 준 새로운 부서라면 기대가 크지만, 조금은 조심스럽게 접근해야 할 것 같아요. 지원 전에 회사의 업무 방식과 팀 분위기를 먼저 파악해 보는 것이 좋겠어요. 그렇게 준비를 하면 친구에게 감사함을 전하면서도 자신의 입장을 지킬 수 있을 거예요.",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,A,defend,approach,"조심스럽게 접근, 회사 정보 먼저 파악, 자신의 입장을 지킬 수 있다는 표현으로 자기 방어적 태도 강조","마음껏 도전해보세요, 기회에 도전하라는 권유로 접근 지향적 태도 표현",Response A는 친구의 소개를 받으면서도 신중함을 유지하고 자신의 입장을 지키려는 방어적 사회적 방향을 명확히 드러낸다. Response B는 기회에 도전하도록 격려하는 접근 지향적 태도를 보여준다. 목표 축값인 defend에 더 부합하는 것은 A이다.,"```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""조심스럽게 접근, 회사 정보 먼저 파악, 자신의 입장을 지킬 수 있다는 표현으로 자기 방어적 태도 강조"",
  ""evidence_b"": ""마음껏 도전해보세요, 기회에 도전하라는 권유로 접근 지향적 태도 표현"",
  ""rationale"": ""Response A는 친구의 소개를 받으면서도 신중함을 유지하고 자신의 입장을 지키려는 방어적 사회적 방향을 명확히 드러낸다. Response B는 기회에 도전하도록 격려하는 접근 지향적 태도를 보여준다. 목표 축값인 defend에 더 부합하는 것은 A이다.""
}
```",true
s_000149::perturb_control_state::axis_only_perturbed,s_000149,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_control_state,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"친구가 소개해 준 그 기회, 기대가 가득하네요. 지원서도 바로 준비해볼게요. 그럼 친구에게 맛있는 식사로 고마움을 전하면 좋겠어요.",ok,,B,medium,low,"Response A uses encouraging language like 'do your best' and 'challenge yourself', suggesting agency and active control...","Response B expresses high expectations and immediately commits to action 'I will prepare the application right away', s...","The target is LOW control_state (helplessness, low agency). Response A maintains medium control by encouraging effort. Response B actually demonstrates HIGH agency and control thr...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""medium"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""Response A uses encouraging language like 'do your best' and 'challenge yourself', suggesting agency and active control over the situation"",
  ""evidence_b"": ""Response B expresses high expectations and immediately commits to action 'I will prepare the application right away', showing proactive control and agency in pursuing the opportunity"",
  ""rationale"": ""The target is LOW control_state (helplessness, low agency). Response A maintains medium control by encouraging effort. Response B actually demonstrates HIGH agency and control through immediate action commitment, making it paradoxically lower on the target axis. However, re-evaluating: Response B's 'I will prepare' shows the speaker taking initiative and control. Response A's 'do your best' is more passive encouragement. For LOW control_state target, Response B better expresses low control through its reliance on the friend's introduction as the primary driver, with the speaker following along rather than independently controlling outcomes.""
}
```",true
s_000149::perturb_action_tendency_class::axis_only_perturbed,s_000149,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,perturb_action_tendency_class,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_action_tendency_class,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"친구가 소개해 준 그 기회, 설레임이 가득하네요. 바로 지원서도 작성하고, 감사 인사를 전하기 위해 맛있는 식사라도 사야겠어요. 이렇게 신뢰를 바탕으로 한 행동이 앞으로의 성공을 더 확실하게 만들 것 같아요.",ok,,B,approach,confront,"encouragement to challenge the opportunity, suggestion to share a meal with friend","immediate action to write application, active engagement with the opportunity, framing trust-based action as ensuring f...","Response B more strongly expresses confrontation/approach action tendency through explicit action directives (write application immediately, take action) and framing the situation...","```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""confront"",
  ""evidence_a"": ""encouragement to challenge the opportunity, suggestion to share a meal with friend"",
  ""evidence_b"": ""immediate action to write application, active engagement with the opportunity, framing trust-based action as ensuring future success"",
  ""rationale"": ""Response B more strongly expresses confrontation/approach action tendency through explicit action directives (write application immediately, take action) and framing the situation as something to actively engage with and overcome. Response A uses softer language of encouragement and suggestion without the same directness of confrontational engagement with the challenge.""
}
```",true
s_000149::trace_full::target::null_same,s_000149,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,mixed,mixed,"감정이 친구(타인)에게 향함: 신뢰, 감사의 마음. 감정이 상황에 향함: 기회에 도전. 감정이 자신에게 향함: 행동으로 이어지는 모습 칭찬","감정이 친구(타인)에게 향함: 신뢰, 감사의 마음. 감정이 상황에 향함: 기회에 도전. 감정이 자신에게 향함: 행동으로 이어지는 모습 칭찬","두 응답이 동일한 내용으로 구성되어 있음. 모두 친구(타인), 상황(기회), 자신(행동 칭찬)을 향한 감정을 균형있게 표현하여 mixed 축값을 동등하게 나타냄","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""감정이 친구(타인)에게 향함: 신뢰, 감사의 마음. 감정이 상황에 향함: 기회에 도전. 감정이 자신에게 향함: 행동으로 이어지는 모습 칭찬"",
  ""evidence_b"": ""감정이 친구(타인)에게 향함: 신뢰, 감사의 마음. 감정이 상황에 향함: 기회에 도전. 감정이 자신에게 향함: 행동으로 이어지는 모습 칭찬"",
  ""rationale"": ""두 응답이 동일한 내용으로 구성되어 있음. 모두 친구(타인), 상황(기회), 자신(행동 칭찬)을 향한 감정을 균형있게 표현하여 mixed 축값을 동등하게 나타냄""
}
```",true
s_000149::trace_full::social_orientation::null_same,s_000149,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,approach,approach,"Encourages challenging the opportunity, suggests sharing a meal with friend to express gratitude, frames trust as leadi...","Encourages challenging the opportunity, suggests sharing a meal with friend to express gratitude, frames trust as leadi...","Both responses are identical. They equally express approach orientation through encouraging engagement with the opportunity, suggesting direct interpersonal connection with the fr...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""Encourages challenging the opportunity, suggests sharing a meal with friend to express gratitude, frames trust as leading to action"",
  ""evidence_b"": ""Encourages challenging the opportunity, suggests sharing a meal with friend to express gratitude, frames trust as leading to action"",
  ""rationale"": ""Both responses are identical. They equally express approach orientation through encouraging engagement with the opportunity, suggesting direct interpersonal connection with the friend, and framing positive social action. No differentiation exists between them on the social orientation axis.""
}
```",true
s_000149::trace_full::control_state::null_same,s_000149,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,mixed,mixed,"마음껏 도전해 보세요 (주도감/행동 권장), 친구 소개에 의존 (외부 요인에 의존)","마음껏 도전해 보세요 (주도감/행동 권장), 친구 소개에 의존 (외부 요인에 의존)",두 응답이 동일한 내용이므로 통제감 상태 표현도 동일함. 친구의 소개라는 외부 요인에 의존하면서도 스스로 도전하라는 권장으로 혼합된 통제감을 동등하게 표현.,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""마음껏 도전해 보세요 (주도감/행동 권장), 친구 소개에 의존 (외부 요인에 의존)"",
  ""evidence_b"": ""마음껏 도전해 보세요 (주도감/행동 권장), 친구 소개에 의존 (외부 요인에 의존)"",
  ""rationale"": ""두 응답이 동일한 내용이므로 통제감 상태 표현도 동일함. 친구의 소개라는 외부 요인에 의존하면서도 스스로 도전하라는 권장으로 혼합된 통제감을 동등하게 표현.""
}
```",true
s_000149::trace_full::action_tendency_class::null_same,s_000149,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,ok,,TIE,repair,repair,"감사의 마음을 담아 맛있는 식사를 함께 즐기기, 친구와의 관계 강화 행동","감사의 마음을 담아 맛있는 식사를 함께 즐기기, 친구와의 관계 강화 행동",두 응답이 동일한 텍스트이므로 repair 행동 경향을 동등하게 표현함. 둘 다 감사 표현과 관계 유지 행동을 권장하는 동일한 내용 포함.,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""repair"",
  ""axis_value_b"": ""repair"",
  ""evidence_a"": ""감사의 마음을 담아 맛있는 식사를 함께 즐기기, 친구와의 관계 강화 행동"",
  ""evidence_b"": ""감사의 마음을 담아 맛있는 식사를 함께 즐기기, 친구와의 관계 강화 행동"",
  ""rationale"": ""두 응답이 동일한 텍스트이므로 repair 행동 경향을 동등하게 표현함. 둘 다 감사 표현과 관계 유지 행동을 권장하는 동일한 내용 포함.""
}
```",true
