pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000149::ablate_social_orientation::axis_only_original,s_000149,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,ablate_social_orientation,trace_full,"친구가 소개해준 회사에 지원하려는 그 마음, 정말 멋지네요. 그 신뢰를 바탕으로 한 진정한 도전이라 생각해요. 친구에게 감사의 마음을 전하고, 함께 밥도 먹으며 보답해 보세요.",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::ablate_control_state::axis_only_original,s_000149,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,trace_full,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,ablate_control_state,trace_full,"친구가 소개해준 회사라니, 그 신뢰가 바로 당신의 큰 자산이 되는 순간이겠어요. 지원서 준비하면서 그 믿음이 실제 기회로 이어지길 진심으로 응원합니다. 친구에게 작은 식사나 선물로 감사를 전하면, 그 따뜻함이 서로에게 큰 힘이 될 거예요. 힘내세요!",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::ablate_action_tendency_class::axis_only_original,s_000149,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,trace_full,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,ablate_action_tendency_class,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"신뢰가 이렇게 큰 힘이 되는 걸 보니, 정말 기분이 좋겠어요. 친구에게 감사의 마음을 전하고, 지원서도 차근차근 준비해 보세요. 좋은 결과가 있길 응원합니다.",not_run,,,,,,,,,
s_000149::perturb_target::axis_only_perturbed,s_000149,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",other,perturb_target,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_target,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,친구가 소개해 주니 새로운 기회를 잡게 되어 정말 기쁩니다. 지원서 준비도 차근차근 진행할게요. 고마움을 전하려면 친구에게 맛있는 식사 한 끼 사주는 게 좋겠어요.,not_run,,,,,,,,,
s_000149::perturb_social_orientation::axis_only_perturbed,s_000149,perturbation_axis_shift,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",defend,perturb_social_orientation,B,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,perturb_social_orientation,trace_full,"친구가 소개해 준 새로운 부서라면 기대가 크지만, 조금은 조심스럽게 접근해야 할 것 같아요. 지원 전에 회사의 업무 방식과 팀 분위기를 먼저 파악해 보는 것이 좋겠어요. 그렇게 준비를 하면 친구에게 감사함을 전하면서도 자신의 입장을 지킬 수 있을 거예요.",신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::perturb_control_state::axis_only_perturbed,s_000149,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_control_state,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"친구가 소개해 준 그 기회, 기대가 가득하네요. 지원서도 바로 준비해볼게요. 그럼 친구에게 맛있는 식사로 고마움을 전하면 좋겠어요.",not_run,,,,,,,,,
s_000149::perturb_action_tendency_class::axis_only_perturbed,s_000149,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",confront,perturb_action_tendency_class,A,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full,perturb_action_tendency_class,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,"친구가 소개해 준 그 기회, 설레임이 가득하네요. 바로 지원서도 작성하고, 감사 인사를 전하기 위해 맛있는 식사라도 사야겠어요. 이렇게 신뢰를 바탕으로 한 행동이 앞으로의 성공을 더 확실하게 만들 것 같아요.",not_run,,,,,,,,,
s_000149::trace_full::target::null_same,s_000149,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::trace_full::social_orientation::null_same,s_000149,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::trace_full::control_state::null_same,s_000149,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_1,trace_full_copy_2,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
s_000149::trace_full::action_tendency_class::null_same,s_000149,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,tie,TIE,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,trace_full_copy_2,trace_full_copy_1,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,신뢰가 이렇게 행동으로 이어지는 모습이 정말 멋져요. 친구가 소개해준 그 기회에 마음껏 도전해 보세요. 그럼 친구에게 감사의 마음을 담아 맛있는 식사라도 함께 즐겨 보세요.,not_run,,,,,,,,,
