sample_id,text,label,persona_id,talk_id,profile_id,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,dopamine,serotonin,norepinephrine,melatonin,dominant_branch_len,status,generation_status,error_message,s_block1_status,s_hat_block1_status,s_block1_raw_output,s_hat_block1_raw_output,s_block2_status,s_hat_block2_status,s_block2_raw_output,s_hat_block2_raw_output,s_block3_status,s_hat_block3_status,s_block3_raw_output,s_hat_block3_raw_output,s_block4_status,s_hat_block4_status,s_block4_raw_output,s_hat_block4_raw_output,llm_response,generation_raw_output,consistency_l1,keep_sample
s_000023,에스컬레이터가 멈춰있다 움직여서 다들 넘어졌는데 나만 다쳐서 당황스러워. [SEP] 에스컬레이터의 갑작스러운 작동으로 다쳐서 당황스러우시군요. [SEP] 다 넘어졌는데 왜 나만 다쳤지? 나만 뼈가 부러졌어. [SEP] 그런 일이 있으셨군요. 어떻게 대처하실 계획이신가요? [SEP] 나만 다친 상황을 에스컬레이터 관리자와 얘기해 보고 보상을 받아야겠어. [SEP] 꼭 더 좋은 상황으로 발전하면 좋겠네요.,E54,Pro_10605,Pro_10605_00021,Pro_10605,-0.146771490573883,-0.1888708174228668,-0.2480315715074539,-0.1078252792358398,0.0218316651880741,0.1400078386068344,-0.136813148856163,-0.1131026372313499,0.0258708130568265,0.2148088067770004,-0.0159742794930934,-0.2348492741584777,-0.0970309600234031,0.0053016119636595,0.0213684793561697,0.1480911821126938,-0.0310095492750406,-0.3055140376091003,-0.2218939214944839,-0.0763146504759788,-0.1629651337862014,0.0595705099403858,-0.0553538464009761,-0.2069076597690582,-0.0489181354641914,-0.0824386775493621,-0.39400315284729,0.1882527619600296,-0.2244185805320739,0.2788505554199219,-0.214253082871437,-0.1152084097266197,-0.2722510099411011,-0.2631513774394989,0.1011876985430717,0.3316245675086975,0.0548327043652534,0.0994435772299766,-0.1541187316179275,-0.0509591959416866,-0.1695859432220459,0.217809185385704,-0.2014843821525573,-0.1129344180226326,-0.0856172367930412,-0.1188882961869239,0.1925465613603592,-0.0910292863845825,-0.0133685544133186,-0.1476808190345764,-0.4766603410243988,0.1359229981899261,0.0509784407913684,-0.1874706894159317,-0.15077506005764,-0.1696300506591797,-0.0694474130868911,-0.1516233831644058,0.293359637260437,0.0716376155614852,0.0225834362208843,0.0264878440648317,0.158014178276062,0.1304749995470047,0.3475329875946045,0.3792215585708618,0.3425845205783844,0.2483171671628952,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000024,언니 친구가 보험 설계사인데 좋은 상품이 있다며 계속 전화가 와서 조금 성가셔. [SEP] 계속 연락이 오니 귀찮으시군요. [SEP] 평소 친한 언니라서 딱 거절하기가 좀 어려워. [SEP] 친분이 있으면 거절하기가 곤란하지요.,E19,Pro_08710,Pro_08710_00013,Pro_08710,0.0001970343291759,-0.2376458495855331,-0.2858736217021942,-0.3417229652404785,0.1899534910917282,0.0614674687385559,-0.1684646904468536,-0.0162160750478506,0.048957522958517,0.277599960565567,0.04971519485116,-0.1536184251308441,-0.1147181168198585,-0.1096279397606849,-0.1560055464506149,-0.0115849208086729,-0.1128700226545333,-0.2508216798305511,-0.2044983804225921,0.1627720892429351,0.0267893821001052,0.0141265830025076,-0.0948405042290687,-0.1186088696122169,-0.1592785567045211,-0.1020835191011428,-0.3200553655624389,0.1912395507097244,-0.2674301266670227,0.220915600657463,-0.312555193901062,-0.0538532324135303,-0.1960597038269043,0.0382187515497207,0.0656682848930358,0.3732946217060089,0.0645719319581985,0.0916071459650993,-0.1520500630140304,0.0302317626774311,-0.2494921088218689,0.2556652128696441,-0.0974482968449592,-0.0650088787078857,-0.0952848270535469,-0.0062417993322014,0.0473580434918403,-0.0992269814014434,0.0874842852354049,-0.0896701067686081,-0.5453743934631348,0.1216448917984962,0.2808272540569305,-0.4226365089416504,-0.1113400161266326,0.009422262199223,0.1681678742170334,-0.1909109652042389,0.2668395340442657,0.0111413961276412,-0.0281207580119371,0.2795454263687134,0.1614084094762802,0.1332262903451919,0.1051220819354057,0.2337352037429809,0.5347534418106079,0.359548419713974,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000025,나 지난주에 초등학교 친구랑 통화하다 언성을 높였어. [SEP] 친구랑 갈등이 있으셨군요. [SEP] 사실 별일 아닌데 내가 너무 흥분한 거 같아서 어제 전화로 사과했거든. [SEP] 먼저 사과를 하셨군요. 잘 해결되셨나요? [SEP] 응. 내가 요즘 힘들다 보니 화풀이 한 거 같다고 미안하다고 하니 자기도 미안하다고 하더라고. [SEP] 대화로 서로간의 오해를 푸셨군요.,E67,Pro_05158,Pro_05158_00005,Pro_05158,-0.1123248934745788,-0.1498217284679412,-0.2647560238838196,-0.1697003692388534,0.0615574605762958,0.0924206674098968,-0.1389048546552658,-0.0790544301271438,0.0198722649365663,0.2355770021677017,-0.0006059929146431,-0.202502816915512,-0.119581289589405,0.0015745597193017,-0.0021450598724186,0.0752544030547142,-0.0281666796654462,-0.2828920185565948,-0.2366972267627716,-0.0081955520436167,-0.1361654698848724,0.0520629435777664,-0.0882484167814254,-0.1578199118375778,-0.0408344604074955,-0.0484116151928901,-0.3879218995571136,0.2121986895799636,-0.208111971616745,0.2594467997550964,-0.2012141346931457,-0.0947952792048454,-0.2472317814826965,-0.2065911889076233,0.1037168428301811,0.3622587025165558,0.0446514971554279,0.0709495022892952,-0.1762877255678177,-0.0188509281724691,-0.206997275352478,0.2367649674415588,-0.1826634854078292,-0.1134281232953071,-0.1127983182668685,-0.0995147749781608,0.1718929708003997,-0.0854204669594764,-0.0218392480164766,-0.1352743804454803,-0.5107787251472473,0.1712390631437301,0.1249405220150947,-0.2375046461820602,-0.141031727194786,-0.165414497256279,0.0062717418186366,-0.1692512780427932,0.2748201191425323,0.0380252189934253,0.0320319682359695,0.0676681846380233,0.1487637460231781,0.1507340669631958,0.2926385998725891,0.3549843728542328,0.3610245287418365,0.3299374878406524,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000026,나 어제 자궁근종 판정을 받았어. [SEP] 저런. 많이 걱정되시겠어요. 기분은 어떠세요? [SEP] 불안하고 우울해지는 것 같아. [SEP] 몸에 문제가 생겨서 마음이 많이 안 좋으시군요.,E39,Pro_08850,Pro_08850_00003,Pro_08850,-0.0452061146497726,-0.2866319119930267,-0.2783236503601074,-0.2830299735069275,0.1505388617515564,0.1226859241724014,-0.1859234124422073,-0.0626880750060081,0.0564975701272487,0.274816632270813,0.0341723822057247,-0.2052427381277084,-0.1081394329667091,-0.0916129648685455,-0.1230671927332878,0.0767506957054138,-0.1242965012788772,-0.3032242059707641,-0.2115599066019058,0.0795297622680664,-0.0193622037768363,0.0203900672495365,-0.0645380020141601,-0.1959912478923797,-0.170125275850296,-0.1372906416654586,-0.3603341281414032,0.1794032007455825,-0.2984140515327453,0.2665984332561493,-0.3321107029914856,-0.0832757204771041,-0.247584581375122,-0.0543984919786453,0.0753296539187431,0.3692538738250732,0.0830864906311035,0.1145034283399581,-0.1501570045948028,-0.0113924546167254,-0.2386436611413955,0.2562536597251892,-0.1372788250446319,-0.0729980990290641,-0.0742367729544639,-0.0353347063064575,0.092080682516098,-0.1160659343004226,0.0888440683484077,-0.1161318495869636,-0.5495051741600037,0.0970441550016403,0.2106425464153289,-0.3862391710281372,-0.1482993513345718,-0.0242219492793083,0.0938956961035728,-0.1818698495626449,0.3086000382900238,0.0481170564889907,-0.0377204604446888,0.2326767146587371,0.1782685071229934,0.123796597123146,0.2021592855453491,0.2871392965316772,0.5408781170845032,0.3037271201610565,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000027,내 친구가 주변 지인들한테 내 욕을 하고 다녔어. [SEP] 친구가 지인들에게 안 좋은 얘기를 했군요. 그 친구가 어떤 욕을 했나요? [SEP] 내 행동에 관해 이야기도 하고 내 비밀 이야기도 했더라고. [SEP] 속이 많이 상하셨겠네요. 그 친구와 대화를 해 보셨나요? [SEP] 응. 왜 내 욕을 하고 다녔냐고 물었더니 그런 적 없다고 거짓말을 하다가 내 연락을 무시하고 있어. [SEP] 친구분이 잘못을 인정하지 않고 피하는군요.,E36,Pro_05127,Pro_05127_00008,Pro_05127,-0.0669164285063743,-0.2223948538303375,-0.2726421058177948,-0.2581792175769806,0.1223127543926239,0.1004859805107116,-0.150148406624794,-0.0545557625591754,0.0404164008796215,0.256589412689209,0.0323911495506763,-0.1854781806468963,-0.1050494909286499,-0.0624088980257511,-0.0813203677535057,0.0590171031653881,-0.0780025944113731,-0.277496725320816,-0.2090189754962921,0.0626309067010879,-0.0508835278451442,0.0386307090520858,-0.0751998424530029,-0.1492344588041305,-0.1069153174757957,-0.0908395573496818,-0.3564652502536773,0.198354423046112,-0.2489814460277557,0.2423275560140609,-0.2799330353736877,-0.0891906395554542,-0.2316217422485351,-0.0889158397912979,0.0815501287579536,0.3598059117794037,0.0506910383701324,0.1007680296897888,-0.1532911211252212,-0.0054572946391999,-0.2228232324123382,0.2365973442792892,-0.1465596854686737,-0.0969719588756561,-0.0888651981949806,-0.0570863522589206,0.1108852922916412,-0.0945720896124839,0.0490894019603729,-0.1171102598309516,-0.5218521356582642,0.1284099668264389,0.1910304725170135,-0.3301157653331756,-0.1170864924788475,-0.0612872242927551,0.0666565597057342,-0.1811491996049881,0.2808140516281128,0.0362294130027294,-0.0063023366965353,0.1825193017721176,0.1659689247608184,0.1366249620914459,0.1996713280677795,0.3107457756996155,0.4585947394371032,0.3127325475215912,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000028,한 달 후에 있는 막내딸의 결혼식에 나는 가지 못할거야. 너무 슬프네. [SEP] 막내딸의 결혼식에 참석하지 못해 슬프시군요. 결혼식에 참석하지 못하는 이유가 있으신가요? [SEP] 다음 주에 다리를 절단하는 수술을 받고 회복 기간이 무척 기니까. [SEP] 건강 문제로 기쁜 자리에 함께하지 못해 무척이나 비통하시겠어요.,E22,Pro_07273,Pro_07273_00031,Pro_07273,-0.0419004447758197,-0.2498961240053177,-0.2882678806781769,-0.3395460546016693,0.1692787259817123,0.0967758893966674,-0.1490524262189865,-0.0262500420212745,0.0496263653039932,0.2849579751491546,0.0718244463205337,-0.1616050750017166,-0.1049968525767326,-0.0932509079575538,-0.1243816539645195,0.029002096503973,-0.0993942469358444,-0.2749276757240295,-0.1993851959705352,0.1197293773293495,0.0023575567174702,0.0389283820986747,-0.0771677196025848,-0.1158666536211967,-0.1228362023830413,-0.091439314186573,-0.35113325715065,0.2175912708044052,-0.261686623096466,0.2234035581350326,-0.3245269358158111,-0.0961361825466156,-0.2224684506654739,-0.0097444551065564,0.0752390325069427,0.3800786733627319,0.0327455140650272,0.1128855645656585,-0.1542942076921463,0.0098651135340332,-0.2587129175662994,0.2402023375034332,-0.1331167519092559,-0.1113640815019607,-0.0851981937885284,-0.0365746244788169,0.0798261538147926,-0.0954639762639999,0.0842871442437172,-0.1103976890444755,-0.5511276125907898,0.125362366437912,0.2567604482173919,-0.3920910358428955,-0.085322268307209,-0.0049536158330738,0.1199463307857513,-0.2061873525381088,0.283338725566864,0.0215663760900497,-0.0191778223961591,0.2600420713424682,0.1814928352832794,0.1474310755729675,0.1261754333972931,0.3118818402290344,0.5212774276733398,0.3399658799171448,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000029,친구들 사이에서 따돌림 당하는 기분이었는데 느낌 탓이 아니었어. [SEP] 왜요? 무슨 일 있으셨나요? [SEP] 나는 백수기 때문에 직장인 모임에 껴주지 않는다는 친구들 말을 들었어. [SEP] 어떤 생각이 들었어요? [SEP] 눈물이 나더라. 나만 친구라고 생각했나 봐. [SEP] 더 좋은 친구들이 사용자님 곁에 나타나길 바랄게요.,E51,Pro_03822,Pro_03822_00026,Pro_03822,-0.0855587050318718,-0.2204766422510147,-0.2688027620315552,-0.2294935882091522,0.1021082401275634,0.1128048673272132,-0.1494136899709701,-0.0683577582240104,0.0384103767573833,0.2509096562862396,0.0241200476884841,-0.1983764022588729,-0.104154035449028,-0.0480274073779583,-0.0598564893007278,0.0816484540700912,-0.0705468133091926,-0.2881534695625305,-0.2130663692951202,0.0313835144042968,-0.0751618519425392,0.0434809923171997,-0.0697444826364517,-0.1651334017515182,-0.0961754620075225,-0.0908113867044448,-0.3687574565410614,0.1980197876691818,-0.2472455352544784,0.2530232965946197,-0.2707760632038116,-0.0975315496325492,-0.244253933429718,-0.1287151575088501,0.0867468193173408,0.3570366501808166,0.0516726002097129,0.1021085083484649,-0.1549773514270782,-0.0169507898390293,-0.2154833078384399,0.2342279702425003,-0.1610703468322754,-0.1026477143168449,-0.0873292386531829,-0.0712189748883247,0.1304280161857605,-0.0954920798540115,0.0376651026308536,-0.1256143897771835,-0.5175054669380188,0.1295013725757599,0.1625087857246399,-0.3035451769828796,-0.1257934719324112,-0.0846947953104972,0.0373905412852764,-0.1768663972616195,0.28748819231987,0.0448703579604625,-0.0014123572036623,0.1519757807254791,0.1668172180652618,0.1364961862564087,0.2341509312391281,0.3306291699409485,0.4400860369205475,0.2999748885631561,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000030,나는 옛날부터 내 죽음을 준비해왔어. [SEP] 죽음이 준비해온 자세가 정말 멋있어요. [SEP] 죽음은 별거 아니지만 사실 조금은 두려워. [SEP] 주변 사람들에게 죽음에 대해 함께 나눠보는 건 어떨까요? [SEP] 자식들에게 죽음에 대해 이야기하면서 마음도 비워볼 생각이야. [SEP] 주변 사람들에게도 알리면서 준비하면 주변 사람들의 후유증이 크지 않을 거예요!,E69,Pro_12240,Pro_12240_00005,Pro_12240,-0.1460369080305099,-0.1950376331806183,-0.2648517787456512,-0.2084469646215438,0.0582500956952571,0.1396651566028595,-0.0997080206871032,-0.0740116983652114,0.0295594669878482,0.2427778840065002,0.0479614846408367,-0.1928404718637466,-0.0853968113660812,-0.0149191198870539,0.0014616426778957,0.1184574291110038,-0.0248421411961317,-0.2940720617771148,-0.198919415473938,-0.0296196341514587,-0.1186636015772819,0.0838261023163795,-0.0528112649917602,-0.1295446455478668,-0.0145492227748036,-0.0521597489714622,-0.3930577337741852,0.2350311428308487,-0.2071173042058944,0.2357069253921508,-0.2520405054092407,-0.1486326605081558,-0.2596653997898102,-0.1981987357139587,0.0981777012348175,0.350635290145874,-0.0063472152687609,0.1217877268791198,-0.1527538448572158,-0.0365405082702636,-0.2078542411327362,0.197775512933731,-0.2029971331357956,-0.167844146490097,-0.0810133665800094,-0.1177383512258529,0.1736994832754135,-0.0756327286362648,0.0125424638390541,-0.1472001820802688,-0.4954579174518585,0.1473056077957153,0.1166495233774185,-0.2231775969266891,-0.070213571190834,-0.1157450005412101,-0.0407888069748878,-0.1910353600978851,0.2849083542823791,0.0510598495602607,0.0271644182503223,0.097047708928585,0.181379348039627,0.1565133780241012,0.2493735253810882,0.4293413758277893,0.3678776621818542,0.2708584368228912,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000031,나와 같이 입사한 동기가 먼저 승진을 했어. 정말 부러워. [SEP] 먼저 승진한 동기 때문에 열등감이 드시는군요. 힘드시겠어요. [SEP] 동기가 아니라 내가 승진할 줄 알았는데. 난 어디가 부족했던 걸까 봐 죄의식도 느껴져. [SEP] 죄의식이 느껴지셨군요. 어떻게 하면 마음이 나아질 수 있을까요? [SEP] 생각을 바꿔보아야겠어. 내가 부족했던 게 아니었을 거야. [SEP] 앞으로의 행보에 행운을 빌어요.,E52,Pro_03823,Pro_03823_00004,Pro_03823,-0.108670674264431,-0.1825195997953415,-0.2591194212436676,-0.1987531632184982,0.0723901316523552,0.1079069599509239,-0.1181054264307022,-0.068389393389225,0.0285137593746185,0.2299128025770187,0.0211307685822248,-0.1884025186300277,-0.0922889038920402,-0.0295741725713014,-0.0260090921074152,0.0857106372714042,-0.0363940335810184,-0.2703249454498291,-0.2021877467632293,0.0050757089629769,-0.0998514667153358,0.0596974156796932,-0.0675659626722335,-0.1374002248048782,-0.0509967319667339,-0.0655986815690994,-0.3616965115070343,0.2043803930282592,-0.2122963517904281,0.2347505241632461,-0.2361616939306259,-0.10715152323246,-0.2347971200942993,-0.1607248783111572,0.0881244987249374,0.3376286923885345,0.0275060124695301,0.1021546721458435,-0.1472396850585937,-0.0194197949022054,-0.1904942542314529,0.2104604542255401,-0.1693044751882553,-0.1201070547103881,-0.0887958258390426,-0.0902788713574409,0.1445666849613189,-0.0790857002139091,0.0139900315552949,-0.1272539943456649,-0.4811737835407257,0.1401840597391128,0.1305293142795562,-0.2476537078619003,-0.0981263145804405,-0.1046094521880149,-0.0021330383606255,-0.171479046344757,0.26816326379776,0.0444125942885875,0.0184782445430755,0.1083947345614433,0.1601654440164566,0.1389887034893036,0.2361899018287658,0.350854218006134,0.3730572164058685,0.2798023223876953,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000032,노인정에서 다 같이 요통에 좋다는 온천에 가기로 해서 너무 흥분돼! [SEP] 다 같이 온천에 가신다니 정말 기쁘시겠어요. [SEP] 응. 요즘 허리가 아팠는데 온천에 갔다 오면 허리도 많이 좋아질 거야. [SEP] 그랬으면 좋겠어요. 온천에 가기 전에 무얼 준비하실 계획이세요? [SEP] 다 같이 먹을 도시락을 한 번 준비해보려고. [SEP] 준비 잘하시고 좋은 시간 보내고 오셨으면 좋겠어요.,E65,Pro_12176,Pro_12176_00004,Pro_12176,-0.1851264387369156,-0.1745408624410629,-0.2398973256349563,-0.028399696573615,-0.0264439452439546,0.1602852642536163,-0.1434139907360077,-0.1468932330608368,0.0188856404274702,0.2014779597520828,-0.0444020517170429,-0.2672936022281647,-0.1033169031143188,0.0450575612485408,0.0738447457551956,0.1925559788942337,-0.0133168417960405,-0.330298364162445,-0.2409819513559341,-0.1470050066709518,-0.2243519872426986,0.0654827132821083,-0.0501122698187828,-0.2494771033525467,-0.0262486562132835,-0.0798266604542732,-0.4244377315044403,0.1855480521917343,-0.2203508913516998,0.3096235990524292,-0.1810791045427322,-0.1257735788822174,-0.3011138439178467,-0.354451835155487,0.1160940751433372,0.3303526043891907,0.0663230493664741,0.0916992574930191,-0.1652404516935348,-0.0752260237932205,-0.1547297686338424,0.2212588787078857,-0.2335916012525558,-0.1179392859339714,-0.0894709974527359,-0.1500192433595657,0.2398542910814285,-0.0955291390419006,-0.0490504540503025,-0.1668473482131958,-0.4727658629417419,0.1457708925008773,-0.0167254395782947,-0.1216566115617752,-0.1859361082315445,-0.2363688498735427,-0.1293568313121795,-0.1385073065757751,0.3086320757865906,0.0890925228595733,0.0362030044198036,-0.0554695539176464,0.1543174237012863,0.1310663074254989,0.4411520957946777,0.416309505701065,0.2978983223438263,0.2335186898708343,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000033,노인네들이 다 오늘내일 한다지만 멀쩡한 친구였는데. 갑자기 쓰러져서 병원이라니. [SEP] 친구 분이 쓰러지셔서 걱정이시겠어요. [SEP] 그 양반은 어제도 정정해서 막 걸어 다녔어. 도움 없이도 말이야. [SEP] 어제도 그러셨는데 오늘 쓰러지셨군요. 속상하시겠어요. [SEP] 병원 소식 오기만을 기다리는 중이야. [SEP] 부디 좋은 연락이 왔으면 좋겠어요.,E31,Pro_09802,Pro_09802_00014,Pro_09802,-0.0761072486639022,-0.1793546825647354,-0.266851931810379,-0.232944056391716,0.103055715560913,0.0829400420188903,-0.1326894313097,-0.0521598644554615,0.0299555547535419,0.2410236448049545,0.0226869471371173,-0.1761030703783035,-0.1046482250094413,-0.0442857183516025,-0.0566739998757839,0.0467758476734161,-0.050748985260725,-0.2592181861400604,-0.2094679325819015,0.0520673729479312,-0.0719890668988227,0.0451518893241882,-0.0836094692349433,-0.1271886676549911,-0.0741695389151573,-0.0659182220697403,-0.3500659763813019,0.2023096233606338,-0.2194426953792572,0.2304365336894989,-0.2414695471525192,-0.0851292759180069,-0.2195863723754882,-0.1114927008748054,0.0843674838542938,0.3503810167312622,0.0395073480904102,0.0881605073809623,-0.1544148623943328,-0.0010084953391924,-0.207259863615036,0.2271106392145156,-0.1480840742588043,-0.1014650985598564,-0.0990851446986198,-0.0674720853567123,0.1205964237451553,-0.0827370285987854,0.0223105512559413,-0.1153259202837944,-0.5003116726875305,0.1457888036966323,0.1746172606945037,-0.2934878468513489,-0.1073328703641891,-0.0873354375362396,0.0513989627361297,-0.1749335825443267,0.2618340253829956,0.02988170273602,0.0118541233241558,0.1461311280727386,0.1537611186504364,0.1401548236608505,0.2046570181846618,0.3118590712547302,0.4054429233074188,0.3168896436691284,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000034,다이어트하려고 식단 조절하기로 했는데 그걸 못 참고 빵을 먹어버린 나 자신한테 너무 화가 나. [SEP] 스스로 만든 룰을 깨서 나 자신한테 화가 많이 나시겠어요. [SEP] 밀가루가 너무 먹고 싶은 나머지 집에 있는 빵을 나도 모르게 먹게 돼버렸어. [SEP] 밀가루가 너무 먹고 싶은 나머지 집에 있는 빵을 나도 모르게 먹게 됐군요. 어떻게 하면 지금의 상황을 변화시킬 수 있을까요? [SEP] 집에 있는 군것질 거리들을 다 치워야겠어. [SEP] 의지로 다이어트에 성공하길 바랄게요.,E10,Pro_10621,Pro_10621_00003,Pro_10621,0.0261872373521327,-0.2962437570095062,-0.2955852746963501,-0.3585447669029236,0.2190712392330169,0.0779285430908203,-0.2203690409660339,-0.0296001248061656,0.0635222271084785,0.3017741441726684,0.0413517169654369,-0.1826652288436889,-0.1322705894708633,-0.1295219361782074,-0.1945219486951828,0.0009964589262381,-0.1631911098957061,-0.2861689627170563,-0.224601000547409,0.1791444718837738,0.0477345772087574,-0.0118583431467413,-0.0936836525797844,-0.1822361350059509,-0.2281672805547714,-0.1476537734270095,-0.336722582578659,0.172752633690834,-0.3225172460079193,0.2608087062835693,-0.3564042150974273,-0.0391884967684745,-0.2196676880121231,0.0593517906963825,0.0656655877828598,0.3963803350925445,0.111153557896614,0.0914759337902069,-0.1629079729318618,0.0250504370778799,-0.2763054370880127,0.2916217446327209,-0.091427132487297,-0.0322917215526104,-0.0907159820199012,0.0163098108023405,0.036941111087799,-0.1273761391639709,0.1168254390358924,-0.0914613381028175,-0.5897791385650635,0.1007998138666153,0.3030434250831604,-0.4807975590229034,-0.1686882376670837,0.0239656623452901,0.2066199481487274,-0.1908496618270874,0.3018729388713836,0.0207648873329162,-0.0584646575152874,0.3194361627101898,0.1696699559688568,0.1240478008985519,0.1327766627073288,0.205214187502861,0.6266366243362427,0.3759579360485077,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000035,요즘 공부 잘하는 친구들 눈치가 보여. 난 공부를 못해서 모여 있으면 벌 받는 것 같아. [SEP] 친구들 눈치가 보이고 벌 받는 느낌이 드시는군요. [SEP] 여고에 올라오니 애들이 공부를 훨씬 잘하는 데 나만 못해. 같이 있으면 죄책감이 들어. [SEP] 친구들이 공부를 너무 잘해 죄책감이 드시는군요. 어떻게 하면 상황을 해결할 수 있을까요? [SEP] 빨리 공부를 열심히 해서 애들하고 친해질 수 있게 만들어야겠어. [SEP] 성적이 얼른 올라서 친구들 사이의 문제가 해결되길 바라요.,E51,Pro_01902,Pro_01902_00019,Pro_01902,-0.1735614836215973,-0.2144495248794555,-0.2445100396871566,-0.0518522150814533,-0.0072769820690155,0.1740320026874542,-0.1612126231193542,-0.1488943397998809,0.0287246704101562,0.2146404683589935,-0.0380076095461845,-0.275541752576828,-0.1037699356675148,0.0263849403709173,0.0481746979057788,0.2014988213777542,-0.0401114076375961,-0.3444890677928924,-0.2403201013803482,-0.1347240060567855,-0.2036740481853485,0.0571918152272701,-0.0430214144289493,-0.2702290415763855,-0.0608416907489299,-0.1050094589591026,-0.4268613755702972,0.1783112287521362,-0.2486883699893951,0.3201313018798828,-0.2170061767101287,-0.1258160769939422,-0.3096657395362854,-0.3325781524181366,0.1122855022549629,0.3372930288314819,0.0800348594784736,0.1022259443998336,-0.1630312800407409,-0.0781104266643524,-0.1671044528484344,0.2308414578437805,-0.2290481775999069,-0.1090352013707161,-0.0800569355487823,-0.137958824634552,0.2283629179000854,-0.106899045407772,-0.0234220083802938,-0.1666093915700912,-0.4914132952690124,0.1280165463685989,-0.0004606125585269,-0.1606829017400741,-0.1971978992223739,-0.2115216851234436,-0.112619049847126,-0.1421828866004943,0.3243961334228515,0.0948488786816597,0.0181337688118219,-0.0196231883019208,0.1638422608375549,0.1256012171506881,0.4353554546833038,0.4077564477920532,0.3478796780109405,0.2288572788238525,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
